,name,price,first_name,last_name,above_100
509,Ronald Huff,7.220543464,Ronald,Huff,False
510,Holly Norris,216.2305109,Holly,Norris,True
511,Derrick Carter,11.83791299,Derrick,Carter,False
512,Kenneth Golden,285.8508169,Kenneth,Golden,True
513,Grace Edwards,70.08655795,Grace,Edwards,False
514,Jonathan Rios,57.71259736,Jonathan,Rios,False
515,Mackenzie Miller,265.5941732,Mackenzie,Miller,True
516,Tammy Taylor,138.8559857,Tammy,Taylor,True
517,Reginald King,207.3305606,Reginald,King,True
518,Matthew Fletcher,130.5591612,Matthew,Fletcher,True
519,Elizabeth Jordan,177.7124355,Elizabeth,Jordan,True
520,Sally Santiago,45.11902986,Sally,Santiago,False
521,James Johnson,12.89573538,James,Johnson,False
522,Jason Saunders,242.8437386,Jason,Saunders,True
523,Carol Hernandez,4.624370641,Carol,Hernandez,False
524,Kendra Dawson,291.5212704,Kendra,Dawson,True
525,James Hess,58.42698092,James,Hess,False
526,Michael Stokes,25.51886602,Michael,Stokes,False
527,Jeffrey Martinez,147.6903791,Jeffrey,Martinez,True
528,Joseph Bell,102.9874282,Joseph,Bell,True
529,Pamela Black,140.719389,Pamela,Black,True
530,Robert Jordan,100.4711011,Robert,Jordan,True
531,Kathy Baker,263.5511899,Kathy,Baker,True
532,Brian Bailey,115.3628316,Brian,Bailey,True
533,Mitchell Clark,190.2857937,Mitchell,Clark,True
534,Kelly Mcintyre,168.7344269,Kelly,Mcintyre,True
535,Susan Ali,260.5821259,Susan,Ali,True
536,Latoya Gonzales,205.0424222,Latoya,Gonzales,True
537,Olivia Mayo,251.5393163,Olivia,Mayo,True
538,Thomas Anderson,221.0320214,Thomas,Anderson,True
539,Todd Jennings,182.3938507,Todd,Jennings,True
540,Paul Dixon,22.25760841,Paul,Dixon,False
541,Julie Torres,130.6787559,Julie,Torres,True
542,James Miller,202.2296492,James,Miller,True
543,John Howard,80.73869922,John,Howard,False
544,Anne Savage,134.0405497,Anne,Savage,True
545,Richard Wilson,226.8917134,Richard,Wilson,True
546,Amber Esparza,187.5777824,Amber,Esparza,True
547,Todd Armstrong,99.18946135,Todd,Armstrong,False
548,Aaron Richardson,118.4556824,Aaron,Richardson,True
549,Gregory Pollard,234.1382368,Gregory,Pollard,True
550,Jon Butler,225.7678307,Jon,Butler,True
551,Chelsea Madden,116.6229213,Chelsea,Madden,True
552,Misty Ramos,234.0837103,Misty,Ramos,True
553,Ryan Murphy,233.787281,Ryan,Murphy,True
554,Brittany Sandoval,259.1615163,Brittany,Sandoval,True
555,Rose Stanton,132.5843724,Rose,Stanton,True
556,Kristen Banks,287.0092393,Kristen,Banks,True
557,Julia Stokes,140.3125662,Julia,Stokes,True
558,Paul Phillips,186.004365,Paul,Phillips,True
559,Amber Thompson,128.4038652,Amber,Thompson,True
560,Valerie Norton,278.473292,Valerie,Norton,True
561,Adam Parker,228.1780449,Adam,Parker,True
562,Jennifer Gonzales,201.9577223,Jennifer,Gonzales,True
563,Jacqueline Hernandez,260.086074,Jacqueline,Hernandez,True
564,Cory Walker,276.8951661,Cory,Walker,True
565,Jennifer Miller,220.5202145,Jennifer,Miller,True
566,Dawn Bond,270.3604905,Dawn,Bond,True
567,Tara Daniel,247.6926552,Tara,Daniel,True
568,Rebecca Thompson,136.4907152,Rebecca,Thompson,True
569,Victor Serrano,260.1217048,Victor,Serrano,True
570,Elizabeth Bell,55.220858,Elizabeth,Bell,False
571,Julie Coleman,122.6292673,Julie,Coleman,True
572,Jennifer Brown,8.634621797,Jennifer,Brown,False
573,Jessica Moore,266.6472363,Jessica,Moore,True
574,John Ramirez,160.9401531,John,Ramirez,True
575,Becky Hall,271.1221772,Becky,Hall,True
576,Christine Smith,295.80399,Christine,Smith,True
577,Christopher Osborne,146.2329234,Christopher,Osborne,True
578,Jacob Hernandez,7.999586638,Jacob,Hernandez,False
579,Jennifer Rogers,128.5133967,Jennifer,Rogers,True
580,Tammy Young,19.64948762,Tammy,Young,False
581,James Lewis,56.04829693,James,Lewis,False
582,Charles Stanley,74.1148732,Charles,Stanley,False
583,Christina Garcia,85.95341522,Christina,Garcia,False
584,Heather Davis,74.29698857,Heather,Davis,False
585,Ashley Fuentes,228.8808044,Ashley,Fuentes,True
586,Jorge Brown,2.668016258,Jorge,Brown,False
587,Sierra Park,205.5258599,Sierra,Park,True
588,Todd Miller,272.9947016,Todd,Miller,True
589,Jeffrey Sanchez,71.25953585,Jeffrey,Sanchez,False
590,Crystal Luna,99.9830512,Crystal,Luna,False
591,Devin Flores,60.75152093,Devin,Flores,False
592,Bianca Martin,123.5356854,Bianca,Martin,True
593,Danielle Snyder,26.67738087,Danielle,Snyder,False
594,Edward Carney,265.0690245,Edward,Carney,True
595,Joseph Grimes,268.7529259,Joseph,Grimes,True
596,April Fowler,164.807737,April,Fowler,True
597,Michelle Mccoy,145.0996084,Michelle,Mccoy,True
598,Alicia Stone,21.30617961,Alicia,Stone,False
599,Micheal Lloyd,215.1732624,Micheal,Lloyd,True
600,Richard Ortiz,148.9167449,Richard,Ortiz,True
601,Jasmine Reyes,44.61653265,Jasmine,Reyes,False
602,Tony Smith,114.4025946,Tony,Smith,True
603,Mary Melton,198.305836,Mary,Melton,True
604,William Griffin,146.0813867,William,Griffin,True
605,Scott Vargas,58.25361228,Scott,Vargas,False
606,Adam Guerra,13.06034675,Adam,Guerra,False
607,Christina Vang,215.2971497,Christina,Vang,True
608,Nicole Williams,189.1902467,Nicole,Williams,True
609,Erica Powers,142.7933784,Erica,Powers,True
610,Angela Garcia,175.2561835,Angela,Garcia,True
611,Melissa Brown,257.9026846,Melissa,Brown,True
612,John Santiago,55.75051528,John,Santiago,False
613,Donald Nelson,20.74710164,Donald,Nelson,False
614,Misty Bell,263.0063735,Misty,Bell,True
615,Vanessa Barnes,81.07265035,Vanessa,Barnes,False
616,Brian Austin,212.6489366,Brian,Austin,True
617,Jeffrey King,252.2896877,Jeffrey,King,True
618,Levi Vaughn,142.1224476,Levi,Vaughn,True
619,Melanie Blake,244.2496518,Melanie,Blake,True
620,Marvin Franklin,219.6697621,Marvin,Franklin,True
621,Angela Massey,110.5922776,Angela,Massey,True
622,Lisa Cole,202.2032766,Lisa,Cole,True
623,George Stark,103.6304844,George,Stark,True
624,Jeffrey Salas,232.9586528,Jeffrey,Salas,True
625,Richard Reeves,85.83249893,Richard,Reeves,False
626,Heather Maldonado,292.4101672,Heather,Maldonado,True
627,Shelly Mcdaniel,267.5668047,Shelly,Mcdaniel,True
628,David Ryan,80.92148227,David,Ryan,False
629,Tyler Trevino,75.70611538,Tyler,Trevino,False
630,Christina Jackson,155.4855824,Christina,Jackson,True
631,Jodi Peterson,20.74948998,Jodi,Peterson,False
632,Melissa Carney,42.0237226,Melissa,Carney,False
633,David Cole,113.4241367,David,Cole,True
634,Ricardo Weber,215.4765291,Ricardo,Weber,True
635,Jessica Mckenzie,280.9707751,Jessica,Mckenzie,True
636,James Ramirez,36.28177824,James,Ramirez,False
637,Jeffrey Wise,77.17375689,Jeffrey,Wise,False
638,Brandy Fisher,169.5800524,Brandy,Fisher,True
639,Renee Barrera,246.0147811,Renee,Barrera,True
640,Melanie Wiggins,14.97387711,Melanie,Wiggins,False
641,Alexander Mckee,171.6037468,Alexander,Mckee,True
642,Sheryl Hill,9.161919917,Sheryl,Hill,False
643,Sandra White,272.9878419,Sandra,White,True
644,Christopher Thompson,22.06905227,Christopher,Thompson,False
645,Daniel Smith,130.7526411,Daniel,Smith,True
646,Theresa Johnson,61.15255402,Theresa,Johnson,False
647,Kristopher Cunningham,127.4296829,Kristopher,Cunningham,True
648,Nathan Morgan,166.2127571,Nathan,Morgan,True
649,David Murray,110.6025674,David,Murray,True
650,April Taylor,2.033803094,April,Taylor,False
651,Daniel Herrera,245.1409137,Daniel,Herrera,True
652,John Mcpherson,200.3253003,John,Mcpherson,True
653,Scott Simmons,44.45087327,Scott,Simmons,False
654,Gary Tran,86.68368261,Gary,Tran,False
655,Erica Vaughn,289.7922876,Erica,Vaughn,True
656,Jennifer Peterson,179.3599432,Jennifer,Peterson,True
657,April Mccormick,219.6090619,April,Mccormick,True
658,Justin Davis,39.14509514,Justin,Davis,False
659,Julia Hall,163.1533708,Julia,Hall,True
660,Anna Cunningham,188.9376293,Anna,Cunningham,True
661,Jacob Stevens,233.2257703,Jacob,Stevens,True
662,Jerry Payne,169.6238126,Jerry,Payne,True
663,Mark Collins,117.6222818,Mark,Collins,True
664,Benjamin Clark,93.10220462,Benjamin,Clark,False
665,Lisa Norton,17.32317763,Lisa,Norton,False
666,Christopher Smith,81.45143196,Christopher,Smith,False
667,Mary Myers,37.44740126,Mary,Myers,False
668,Stephanie Skinner,6.450115409,Stephanie,Skinner,False
669,Dave Kelly,121.9757295,Dave,Kelly,True
670,Patricia Gallagher,196.371178,Patricia,Gallagher,True
671,Shaun Holloway,39.44032807,Shaun,Holloway,False
672,Marc Love,262.2720982,Marc,Love,True
673,Michael Mayer,41.42900813,Michael,Mayer,False
674,Mason Rodriguez,162.7919652,Mason,Rodriguez,True
675,Jason Payne,83.2794627,Jason,Payne,False
676,Johnny Hicks,74.9443794,Johnny,Hicks,False
677,Lisa Rodgers,32.10622464,Lisa,Rodgers,False
678,Sarah Tyler,87.15157534,Sarah,Tyler,False
679,Brian Rodriguez,26.0816515,Brian,Rodriguez,False
680,Charlene Jones,246.885328,Charlene,Jones,True
681,Scott Lawrence,227.6139565,Scott,Lawrence,True
682,Carol Patrick,140.4516807,Carol,Patrick,True
683,Jessica Gibson,60.11999568,Jessica,Gibson,False
684,Linda Sullivan,4.597577836,Linda,Sullivan,False
685,Donna Carrillo,237.8259111,Donna,Carrillo,True
686,Scott Baker,227.4705054,Scott,Baker,True
687,Brian Jensen,174.9671222,Brian,Jensen,True
688,James Sosa,81.43216331,James,Sosa,False
689,Veronica Zavala,51.45914813,Veronica,Zavala,False
690,Jenny Fields,186.1692976,Jenny,Fields,True
691,George Monroe,230.8455603,George,Monroe,True
692,Michael Smith,153.7056177,Michael,Smith,True
693,Kevin Oliver,190.3976967,Kevin,Oliver,True
694,Nicholas Mejia,13.52272289,Nicholas,Mejia,False
695,Phillip Logan,169.7231774,Phillip,Logan,True
696,Jamie Jackson,299.1846576,Jamie,Jackson,True
697,Thomas Alvarez,72.23090551,Thomas,Alvarez,False
698,Kaitlin Lawson,116.9434704,Kaitlin,Lawson,True
699,Carlos Wagner,268.2158202,Carlos,Wagner,True
700,Christopher Anderson,45.61401189,Christopher,Anderson,False
701,Roberto Sparks,113.7675985,Roberto,Sparks,True
702,Julie Oneal,214.0692547,Julie,Oneal,True
703,Megan Friedman,240.3518353,Megan,Friedman,True
704,Cheryl Taylor,96.58849728,Cheryl,Taylor,False
705,Jeffrey Hatfield,241.5103666,Jeffrey,Hatfield,True
706,James Phillips,18.9820537,James,Phillips,False
707,Jessica Moore,128.9224193,Jessica,Moore,True
708,Eric Richards,79.96034999,Eric,Richards,False
709,Rebecca Mitchell,240.7557103,Rebecca,Mitchell,True
710,Anna Patrick,158.13197,Anna,Patrick,True
711,Eric Schmidt,197.3438304,Eric,Schmidt,True
712,Mark Campbell,156.8947774,Mark,Campbell,True
713,Taylor Oconnell,190.5868648,Taylor,Oconnell,True
714,Debra Peters,70.77282649,Debra,Peters,False
715,Richard Anderson,99.64762699,Richard,Anderson,False
716,William Russell,201.2067577,William,Russell,True
717,Ryan Mcdaniel,245.9720704,Ryan,Mcdaniel,True
718,Jacqueline Frazier,191.7286603,Jacqueline,Frazier,True
719,Steven Stuart,32.13545499,Steven,Stuart,False
720,Emily Rodriguez,90.35267623,Emily,Rodriguez,False
721,Ryan Perez,28.24313981,Ryan,Perez,False
722,Lauren Hahn,287.3152387,Lauren,Hahn,True
723,Megan Lopez,127.4434204,Megan,Lopez,True
724,Matthew Lucero,194.0146142,Matthew,Lucero,True
725,Joseph Perez,52.96715715,Joseph,Perez,False
726,Kimberly Wright,153.6378606,Kimberly,Wright,True
727,Donald Braun,16.16466094,Donald,Braun,False
728,Savannah Reese,156.4062563,Savannah,Reese,True
729,Leslie Wiggins,65.73844854,Leslie,Wiggins,False
730,Deanna Gonzalez,26.46654614,Deanna,Gonzalez,False
731,Derrick Brown,22.81013853,Derrick,Brown,False
732,Meghan Davis,116.3037504,Meghan,Davis,True
733,Faith Edwards,163.6350438,Faith,Edwards,True
734,Stephanie Morgan,160.7615774,Stephanie,Morgan,True
735,Laura Vargas,17.12739612,Laura,Vargas,False
736,Caleb Singh,55.99219306,Caleb,Singh,False
737,Cassandra Andrade,189.3732231,Cassandra,Andrade,True
738,Robert Hall,183.8510853,Robert,Hall,True
739,Kenneth Hill,6.341114311,Kenneth,Hill,False
740,David Brown,136.8591472,David,Brown,True
741,Sarah Lewis,237.1228892,Sarah,Lewis,True
742,Stephen Meyers,261.2785989,Stephen,Meyers,True
743,Victor Becker,71.86420397,Victor,Becker,False
744,Brad Huff,150.7929287,Brad,Huff,True
745,Thomas Sanchez,18.39675475,Thomas,Sanchez,False
746,Michael Chapman,229.9602555,Michael,Chapman,True
747,Stephen Lam,89.72241118,Stephen,Lam,False
748,Theresa Wells,80.07481776,Theresa,Wells,False
749,Richard Barrera,55.20716243,Richard,Barrera,False
750,Kelly Boyle,237.0515981,Kelly,Boyle,True
751,Alexander Richardson,21.98915208,Alexander,Richardson,False
752,James Hicks,177.0515297,James,Hicks,True
753,Todd Simon,93.74886446,Todd,Simon,False
754,Jason Meyer,114.0768801,Jason,Meyer,True
755,Matthew Moore,150.4707103,Matthew,Moore,True
756,Lindsay Rivera,108.1302862,Lindsay,Rivera,True
757,Michael Peterson,253.4940966,Michael,Peterson,True
758,Jennifer Martin,193.1962602,Jennifer,Martin,True
759,Martin Solomon,186.44926,Martin,Solomon,True
760,Rebecca Quinn,72.46973743,Rebecca,Quinn,False
761,Kerry Branch,9.474332966,Kerry,Branch,False
762,Leslie Ruiz,219.3292641,Leslie,Ruiz,True
763,Joseph Howard,86.76006819,Joseph,Howard,False
764,Rebecca Wright,233.5123787,Rebecca,Wright,True
765,Jacqueline Phillips,266.4418808,Jacqueline,Phillips,True
766,Wesley Erickson,134.5999692,Wesley,Erickson,True
767,Janet West,225.8993827,Janet,West,True
768,James Barnett,237.5878966,James,Barnett,True
769,Eric Scott,252.8316303,Eric,Scott,True
770,James Jones,250.7173487,James,Jones,True
771,Joshua Baker,87.85407145,Joshua,Baker,False
772,Kathleen Baker,260.1202045,Kathleen,Baker,True
773,Michael Clark,260.3821386,Michael,Clark,True
774,Anne Richards,214.576803,Anne,Richards,True
775,Renee Williams,273.244834,Renee,Williams,True
776,Derek Thomas,128.0732518,Derek,Thomas,True
777,Robert White,15.36006275,Robert,White,False
778,Teresa Figueroa,157.0536374,Teresa,Figueroa,True
779,Ashley Murphy,117.9457723,Ashley,Murphy,True
780,Laura Peterson,227.6123872,Laura,Peterson,True
781,Brian Cardenas,96.53388242,Brian,Cardenas,False
782,Dana Conrad,12.35802683,Dana,Conrad,False
783,Kathleen Deleon,123.7719434,Kathleen,Deleon,True
784,Ebony Garcia,243.754614,Ebony,Garcia,True
785,Johnathan Allen,8.375005469,Johnathan,Allen,False
786,Laura Faulkner,0.172930056,Laura,Faulkner,False
787,Kirk Pearson,9.303532223,Kirk,Pearson,False
788,Joseph Bonilla,44.2075727,Joseph,Bonilla,False
789,Christina Moore,121.1085131,Christina,Moore,True
790,Gary Barber,109.5760422,Gary,Barber,True
791,Laura Diaz,1.192317589,Laura,Diaz,False
792,Jerry Stuart,222.1184712,Jerry,Stuart,True
793,Brianna Griffith,200.530082,Brianna,Griffith,True
794,Kenneth Lopez,56.49118553,Kenneth,Lopez,False
795,Wesley Krause,115.9217821,Wesley,Krause,True
796,Derek Sullivan,199.9901641,Derek,Sullivan,True
797,Brian Johnson,202.850954,Brian,Johnson,True
798,Monica Mcdonald,190.9497467,Monica,Mcdonald,True
799,Christine Peterson,144.0482779,Christine,Peterson,True
800,Brianna Ramirez,196.1333418,Brianna,Ramirez,True
801,Robert Decker,71.98489152,Robert,Decker,False
802,Michael Bryant,82.40541955,Michael,Bryant,False
803,Jamie Silva,161.7920788,Jamie,Silva,True
804,Steven Jones,96.06536657,Steven,Jones,False
805,Christopher Bautista,25.7526185,Christopher,Bautista,False
806,Elizabeth Stein,255.6515653,Elizabeth,Stein,True
807,Brandi Werner,297.9637678,Brandi,Werner,True
808,Derrick Jones,167.9345937,Derrick,Jones,True
809,Michelle Price,80.72808372,Michelle,Price,False
810,Kara Silva,32.088137,Kara,Silva,False
811,Lisa Cox,33.65138701,Lisa,Cox,False
812,Jonathan Armstrong,14.57035663,Jonathan,Armstrong,False
813,Randy Rodriguez,178.0077151,Randy,Rodriguez,True
814,Amber Payne,124.4776004,Amber,Payne,True
815,Patricia Moore,55.82247702,Patricia,Moore,False
816,Barbara Krueger,60.73961436,Barbara,Krueger,False
817,Susan Colon,191.5557109,Susan,Colon,True
818,Ryan Morgan,296.2379031,Ryan,Morgan,True
819,Chad Willis,8.733980598,Chad,Willis,False
820,Brian Curtis,154.5553092,Brian,Curtis,True
821,Stephanie Jones,257.3034447,Stephanie,Jones,True
822,Jeffrey Garcia,242.1753175,Jeffrey,Garcia,True
823,Erik Walker,167.3473741,Erik,Walker,True
824,Steven Murray,179.8138796,Steven,Murray,True
825,Samuel Simmons,38.36117241,Samuel,Simmons,False
826,Brian Brown,100.039538,Brian,Brown,True
827,Barbara Brown,223.02702,Barbara,Brown,True
828,Monica Oconnor,27.82578051,Monica,Oconnor,False
829,Jacob Yang,54.06984636,Jacob,Yang,False
830,Jennifer Roberts,172.7932745,Jennifer,Roberts,True
831,Ashley Schultz,171.1870001,Ashley,Schultz,True
832,Elizabeth Swanson,228.4362989,Elizabeth,Swanson,True
833,Jonathan Lawrence,36.77728915,Jonathan,Lawrence,False
834,Linda Rodriguez,175.736522,Linda,Rodriguez,True
835,Molly Tate,192.7650925,Molly,Tate,True
836,Patrick Mosley,20.68179732,Patrick,Mosley,False
837,Anita Nelson,98.2563019,Anita,Nelson,False
838,Susan Harris,62.12362274,Susan,Harris,False
839,John Conrad,216.3613773,John,Conrad,True
840,Peggy Johnson,219.2847921,Peggy,Johnson,True
841,Timothy Allen,199.0109939,Timothy,Allen,True
842,Susan Hansen,90.74580755,Susan,Hansen,False
843,Linda Woods,226.942016,Linda,Woods,True
844,Susan Herrera,175.4205367,Susan,Herrera,True
845,Linda White,211.9963589,Linda,White,True
846,Andrew Matthews,287.6104984,Andrew,Matthews,True
847,Lisa Richardson,185.5276885,Lisa,Richardson,True
848,Jennifer Dixon,172.8038862,Jennifer,Dixon,True
849,Daniel James,6.650911434,Daniel,James,False
850,Kyle Chaney,129.4088432,Kyle,Chaney,True
851,Erin Kennedy,91.86979408,Erin,Kennedy,False
852,Allison Jones,50.92956508,Allison,Jones,False
853,Jason Lopez,182.3514574,Jason,Lopez,True
854,Cameron Burton,73.50561371,Cameron,Burton,False
855,Joe Cook,58.0149289,Joe,Cook,False
856,Robert Miller,268.1107296,Robert,Miller,True
857,Olivia Martin,82.34771286,Olivia,Martin,False
858,Manuel Long,94.22695027,Manuel,Long,False
859,Richard Villanueva,75.5044878,Richard,Villanueva,False
860,Taylor Jones,62.18273963,Taylor,Jones,False
861,Catherine Simmons,136.5935694,Catherine,Simmons,True
862,Samantha Miranda,120.1573107,Samantha,Miranda,True
863,Sarah Brown,298.4329596,Sarah,Brown,True
864,Jerry Clark,243.5619902,Jerry,Clark,True
865,Briana Morris,66.29706805,Briana,Morris,False
866,Michelle Schneider,131.8021648,Michelle,Schneider,True
867,Alyssa Kim,211.2511958,Alyssa,Kim,True
868,Courtney Williams,232.4465591,Courtney,Williams,True
869,Rebekah Gonzalez,193.3837703,Rebekah,Gonzalez,True
870,Cameron Gay,143.6770259,Cameron,Gay,True
871,Jose Martinez,80.93405105,Jose,Martinez,False
872,Gabrielle Todd,173.9815833,Gabrielle,Todd,True
873,Adrian Price,133.078861,Adrian,Price,True
874,James Daniels,270.0463735,James,Daniels,True
875,Henry Huffman,184.9869926,Henry,Huffman,True
876,Beth Murphy,24.76246353,Beth,Murphy,False
877,Kevin Haynes,115.2254767,Kevin,Haynes,True
878,Darryl Deleon,204.3763418,Darryl,Deleon,True
879,Jeffrey Wells,264.9241843,Jeffrey,Wells,True
880,John Hicks,252.8243925,John,Hicks,True
881,Pamela Stanley,166.4772266,Pamela,Stanley,True
882,Frank Gardner,247.7336974,Frank,Gardner,True
883,Eric Kennedy,59.87939535,Eric,Kennedy,False
884,Michael Buchanan,84.84694551,Michael,Buchanan,False
885,Brooke Johnson,169.842186,Brooke,Johnson,True
886,Joseph Alvarado,43.63467789,Joseph,Alvarado,False
887,Dawn Ross,98.64511088,Dawn,Ross,False
888,Christina Hammond,48.76616516,Christina,Hammond,False
889,Adrian Richmond,3.975889905,Adrian,Richmond,False
890,Elizabeth Gardner,74.14070427,Elizabeth,Gardner,False
891,Melissa Wood,137.5704052,Melissa,Wood,True
892,Matthew Nelson,240.5538866,Matthew,Nelson,True
893,Janet Gross,6.593436831,Janet,Gross,False
894,Michael Murphy,259.0641083,Michael,Murphy,True
895,Samuel Davis,197.0367286,Samuel,Davis,True
896,James Garcia,132.019847,James,Garcia,True
897,Carolyn Glover,288.2201261,Carolyn,Glover,True
898,Jonathan Singleton,277.8925688,Jonathan,Singleton,True
899,Jennifer Rodriguez,266.9824165,Jennifer,Rodriguez,True
900,Robert Moore,25.25347246,Robert,Moore,False
901,Kelly Rogers,203.4085501,Kelly,Rogers,True
902,Kelly Rodriguez,161.6919893,Kelly,Rodriguez,True
903,Michael Fisher,3.421642628,Michael,Fisher,False
904,Lorraine Shaw,276.2723928,Lorraine,Shaw,True
905,Steven White,37.2849008,Steven,White,False
906,Joy Long,216.5459182,Joy,Long,True
907,Brandon Riggs,8.330686218,Brandon,Riggs,False
908,Raymond Henderson,212.4604653,Raymond,Henderson,True
909,Kenneth Wright,84.45131708,Kenneth,Wright,False
910,Katelyn Sloan,84.36432198,Katelyn,Sloan,False
